# Coordinate of the center of mass
# Time [s] | COM_x | COM_y | COM_z
3.470000e+01	-1.258931e-07	6.115528e-09	-5.608950e-09
3.480000e+01	-1.255766e-07	6.162525e-09	-5.623588e-09
3.490000e+01	-1.252607e-07	6.209594e-09	-5.638233e-09
3.500000e+01	-1.249455e-07	6.256813e-09	-5.652886e-09
3.510000e+01	-1.246310e-07	6.304169e-09	-5.667541e-09
3.520000e+01	-1.243171e-07	6.351583e-09	-5.682203e-09
3.530000e+01	-1.240036e-07	6.399042e-09	-5.696870e-09
3.540000e+01	-1.236909e-07	6.446518e-09	-5.711540e-09
3.550000e+01	-1.233792e-07	6.493441e-09	-5.726214e-09
3.560000e+01	-1.230681e-07	6.540943e-09	-5.740898e-09
3.570000e+01	-1.227579e-07	6.588610e-09	-5.755592e-09
3.580000e+01	-1.224484e-07	6.636304e-09	-5.770295e-09
3.590000e+01	-1.221396e-07	6.684054e-09	-5.785011e-09
3.600000e+01	-1.218316e-07	6.731862e-09	-5.799723e-09
3.610000e+01	-1.215243e-07	6.779688e-09	-5.814443e-09
3.620000e+01	-1.212177e-07	6.827579e-09	-5.829173e-09
3.630000e+01	-1.209119e-07	6.875504e-09	-5.843908e-09
3.640000e+01	-1.206069e-07	6.923455e-09	-5.858645e-09
3.650000e+01	-1.203026e-07	6.971449e-09	-5.873390e-09
3.660000e+01	-1.199991e-07	7.019479e-09	-5.888142e-09
3.670000e+01	-1.196964e-07	7.067521e-09	-5.902902e-09
3.680000e+01	-1.193944e-07	7.115344e-09	-5.917669e-09
3.690000e+01	-1.190932e-07	7.163457e-09	-5.932444e-09
3.700000e+01	-1.187928e-07	7.211587e-09	-5.947231e-09
3.710000e+01	-1.184932e-07	7.259756e-09	-5.962028e-09
3.720000e+01	-1.181940e-07	7.307917e-09	-5.976830e-09
3.730000e+01	-1.178943e-07	7.355864e-09	-5.991643e-09
3.740000e+01	-1.175955e-07	7.403844e-09	-6.006464e-09
3.750000e+01	-1.172983e-07	7.451932e-09	-6.021292e-09
3.760000e+01	-1.170028e-07	7.500151e-09	-6.036129e-09
3.770000e+01	-1.167080e-07	7.548361e-09	-6.050974e-09
3.780000e+01	-1.164141e-07	7.596595e-09	-6.065829e-09
3.790000e+01	-1.161210e-07	7.644853e-09	-6.080692e-09
3.800000e+01	-1.158287e-07	7.693148e-09	-6.095569e-09
3.810000e+01	-1.155373e-07	7.741459e-09	-6.110451e-09
3.820000e+01	-1.152468e-07	7.789771e-09	-6.125343e-09
